datetext,no2_Putney,nox_Putney,no2_PutneyHS,nox_PutneyHS,no2_PutneyHSF,nox_PutneyHSF,wd,ws,temp
10/07/2016 04:00,13.7,18.4,34.6,82.7,21.4,68.5,217.1,3.6,15.5
10/07/2016 05:00,20.5,32.3,34.3,83.5,26.7,86.9,214.8,4.2,15.9
10/07/2016 06:00,18.9,31.6,35.1,92.3,20.4,67.4,215.6,4.7,16.8
10/07/2016 07:00,21.8,35.2,47,122.9,26.5,91.3,217.4,4.4,17.1
10/07/2016 08:00,29.6,50.7,63.7,180.3,45.9,152.10001,222,4.8,17.1
10/07/2016 09:00,33.3,57.5,94.2,255.2,59.5,197.8,230.7,5,17.3
10/07/2016 10:00,35.5,62.7,124.6,307.5,83.1,241.2,231.1,4.9,16.8
10/07/2016 11:00,37.7,66.5,146.5,341.79999,83.5,243.8,227.5,6.2,20.1
10/07/2016 12:00,36.2,61.7,121.2,302.20001,88.8,233.5,233.1,7.4,21.4
10/07/2016 13:00,36,57.9,115.5,253.60001,77.6,192.89999,234.7,7.5,21.5
10/07/2016 14:00,28.9,41.4,121,251.2,77.5,170.5,233.6,7.4,21.3
10/07/2016 15:00,31.4,46.9,112.8,231.5,72.8,171.10001,233.2,7,20.7
10/07/2016 16:00,34.4,48.2,121.2,232.7,73.9,155,233.2,6.5,19.7
10/07/2016 17:00,35.5,52.1,153.10001,315.10001,94.4,218.10001,231.2,6.1,18.5
10/07/2016 18:00,37.5,53.7,130.89999,265.20001,82.3,176.60001,231.2,5.1,17.2
10/07/2016 19:00,37.6,51.2,103.5,217.89999,76.1,167.8,229,4.7,15.6
10/07/2016 20:00,37.9,52.1,72.4,145.8,53.6,121,229.9,4.7,14.7
10/07/2016 21:00,33.8,44,62.8,155.10001,53,118,232.5,4.8,14.2
10/07/2016 22:00,26.4,34.6,58.8,128.89999,42.4,105.8,231.5,5,13.9
10/07/2016 23:00,28.1,38.9,54.8,121.9,44.3,104.5,229.6,5.1,13.8
11/07/2016 00:00,21.5,29.7,49.3,92.9,42.3,91,223.3,4.3,13.3
11/07/2016 01:00,12.8,16.7,32.9,65.4,16.1,34.3,226.9,4.9,13.4
11/07/2016 02:00,12.5,16.7,27.9,54.8,12.8,39.6,229.1,5,13.5
11/07/2016 03:00,11.5,15.7,26.7,53.2,15.3,40.8,230.5,5.4,13.6
11/07/2016 04:00,24,33.6,63.5,138.8,45.4,121.1,233.9,5.8,14.1
11/07/2016 05:00,34.6,54.3,105.2,277.5,64.1,185,239,6.6,15.5
11/07/2016 06:00,39.7,56.3,218.8,446.39999,128.3,292.10001,247.1,6.8,16.8
11/07/2016 07:00,36.4,53.7,170,409.29999,88.3,269.5,253.4,5.8,16
11/07/2016 08:00,42.3,64.7,170.8,442.39999,121.4,312.89999,251,5.5,15.7
11/07/2016 09:00,37.8,58.2,151.10001,388.39999,104.8,278.20001,251.3,6,15.9
11/07/2016 10:00,37.6,55.6,181.60001,420.60001,99.8,261.20001,248.2,5.9,16.6
11/07/2016 11:00,35.2,56.2,157.7,352.79999,99.3,265.60001,248,6.5,18.1
11/07/2016 12:00,38.1,58.5,171.89999,377.79999,117.8,277,249.8,6.5,19.3
11/07/2016 13:00,27.2,42.9,195.5,481.20001,131.7,334.89999,247,6.8,20.5
11/07/2016 14:00,50.3,85.4,205.2,537.09998,146,360.29999,244.5,6.2,20.7
11/07/2016 15:00,51.5,80.9,186.89999,418.20001,127.1,299.70001,243.6,5.9,20.4
11/07/2016 16:00,57,86.8,162.5,397.5,129.7,324.5,247,4.9,19.3
11/07/2016 17:00,55.6,88.1,186.7,438.20001,127.6,335.70001,236,3.9,18.4
11/07/2016 18:00,47.1,69.9,135.7,321.39999,103.5,270.20001,244,4,17.2
11/07/2016 19:00,46.4,71.5,102.9,242.10001,80.1,208.3,242,3.3,15.7
11/07/2016 20:00,30.8,43.9,97.8,219.39999,56.9,155.5,256.6,3.1,15.2
11/07/2016 21:00,28.4,36.8,76.2,171.60001,49.9,136.60001,253.2,2.7,13.9
11/07/2016 22:00,23.5,32.2,73.4,173.89999,52.8,146.2,260.3,2.5,12.7
11/07/2016 23:00,12.9,15.4,67.5,162.10001,49.5,135.3,269,2.3,12.3
12/07/2016 00:00,8.5,14.9,58.3,119.8,46.2,106,243.9,2.5,10.2
12/07/2016 01:00,7.7,8.8,41.8,83.1,29.5,69,250.2,2.5,10.4
12/07/2016 02:00,6.7,7.8,35.3,80.9,25.7,71.6,259.7,3.1,10.5
12/07/2016 03:00,5.8,5.8,35.3,74.9,19.4,54.2,262.7,2.6,10.1
12/07/2016 04:00,18.2,25,83.3,232.3,53,201,246.2,2.4,9.8
12/07/2016 05:00,20.1,28.9,123.7,360.70001,83.3,274.10001,243.7,2.4,9.7
12/07/2016 06:00,32.3,56.2,240.3,692.5,145.10001,500.39999,239.8,2.4,10.1
12/07/2016 07:00,35.7,63.6,279.10001,747,158.89999,496.60001,250,2.5,10.8
12/07/2016 08:00,38.4,63.7,231.60001,620.79999,164.10001,482.5,255.6,2.9,11.7
12/07/2016 09:00,29.8,49.4,177.2,470.29999,118.2,327.70001,263.7,3.3,14.3
12/07/2016 10:00,35.9,57.5,195.60001,471.79999,131.3,351.60001,277.4,3.7,16
12/07/2016 11:00,20.2,26.3,258.79999,624.59998,152.7,429.29999,274,3.4,17.6
12/07/2016 12:00,15.2,22,204.2,587.79999,135.8,462.10001,285,4.2,19.4
12/07/2016 13:00,23.5,36,202.3,595.5,155.7,468.29999,280.9,3.9,20
12/07/2016 14:00,21.7,30.2,266.60001,771.79999,162.8,567.29999,276.1,3.5,20.4
12/07/2016 15:00,25.4,39.3,243.2,672.40002,165.3,538.79999,294.5,5.5,18.9
12/07/2016 16:00,15.2,21.4,266.5,567.59998,129,329,306.6,4.1,16.3
12/07/2016 17:00,17.5,23.7,131.7,354.5,82.6,238.60001,302.7,3.2,15.5
12/07/2016 18:00,21.6,29.9,111.3,270.39999,81.6,191.3,300.5,3.1,14.6
12/07/2016 19:00,19.2,23.4,88,197,58.7,150.5,335.9,3.5,14.4
12/07/2016 20:00,16.6,17.8,74.9,169,57.5,141.5,332.7,2.8,13.6
12/07/2016 21:00,19.6,20.8,91.4,174.89999,54.3,130.39999,330.7,2.3,13.3
12/07/2016 22:00,15.3,16.5,76.8,164.8,45.1,112.4,293.7,2.4,13
12/07/2016 23:00,14.8,16.2,60.9,132.39999,47.2,111.6,330.3,3,12.9
13/07/2016 00:00,10.4,11.3,30,52.9,16.2,38,302.3,2.4,8.9
13/07/2016 01:00,8.4,9,20.3,34.3,6.7,20.8,317.3,2.2,8.4
13/07/2016 02:00,9.7,10.3,30.9,49.4,17,37.2,313.3,2.3,9.1
13/07/2016 03:00,10,10.3,29.8,58.9,20,47,303.7,2.2,9
13/07/2016 04:00,12.2,14.5,66.1,178.39999,39.5,147.8,300.9,2.4,8.6
13/07/2016 05:00,15.4,20,132.5,388.79999,67.9,252.7,304.9,2.9,8.8
13/07/2016 06:00,17,23.3,182.8,513.59998,122.9,355.70001,304.3,2.9,9.5
13/07/2016 07:00,21.1,30.8,137.7,435.29999,94.4,296,307.4,2.9,11.4
13/07/2016 08:00,21.1,31.1,211.2,536.70001,99.9,342.70001,318.1,3.3,14.8
13/07/2016 09:00,16.1,25.8,202.39999,513.20001,125.7,352.70001,325.4,3.8,17
13/07/2016 10:00,13,18.7,205.7,504.20001,114.3,313.60001,321.4,4.2,18.1
13/07/2016 11:00,14.7,19.7,186.5,508.89999,122.2,324.20001,310.7,4.7,18.3
13/07/2016 12:00,16.2,22.3,234.8,546,113.6,335.10001,308.7,4.6,17.8
13/07/2016 13:00,19.1,27.8,,,,,312.8,4.4,18.3
13/07/2016 14:00,15.9,22.9,,,143.89999,465.10001,310.1,4.7,19.2
13/07/2016 15:00,23.7,30.8,265.20001,659.09998,181.89999,477.29999,313.2,4.2,18
13/07/2016 16:00,25.6,35.7,190.10001,586.70001,152.5,420.10001,315.5,4.2,18
13/07/2016 17:00,17.3,21,205.39999,522.29999,151.2,372.29999,324.6,2.6,15.5
13/07/2016 18:00,24.4,29.8,172.2,436,132.39999,356.39999,313.6,2.4,15
13/07/2016 19:00,28.1,32.5,148.2,374.29999,116.1,316.5,294.4,2.3,13.8
13/07/2016 20:00,29.1,31.5,138.8,356.89999,119.6,310.39999,287.6,2.5,12.6
13/07/2016 21:00,34.9,41.3,114.4,288.60001,81.4,232.3,308.2,2.7,12.4
13/07/2016 22:00,32.6,39,101.5,252.10001,79.5,221.2,289.3,2.5,12
13/07/2016 23:00,18.5,19.1,68.4,154.2,47.1,132.2,282.7,2.2,11.4
14/07/2016 00:00,14.7,14.7,58.5,125.5,43.7,116.8,286.1,2.4,8.1
14/07/2016 01:00,11.3,12.4,41.1,78.6,25.4,60.4,296.1,2.5,8
14/07/2016 02:00,14,14.4,45.6,91.4,29.5,69,302.4,2.7,8.2
14/07/2016 03:00,9.7,10.4,40.1,81.4,24.4,62.9,303.5,2.3,8.1
14/07/2016 04:00,7.4,7.8,78.8,229,54.7,189.39999,316.4,2.6,8.2
14/07/2016 05:00,11.2,13.4,186.39999,537.90002,112.2,420,304.2,2.4,8.2
14/07/2016 06:00,13.4,18.2,224.3,622.40002,130.8,418.29999,300.9,2.5,8.5
14/07/2016 07:00,12.7,18.6,165.60001,446.79999,98.8,296.39999,309,2.8,9.5
14/07/2016 08:00,20.4,31.3,150.10001,391.10001,98.6,274.10001,305.7,3,11.1
14/07/2016 09:00,20.8,31.3,228.3,560.20001,114.7,349.79999,313.8,3.3,14.7
14/07/2016 10:00,18.8,28.7,172.7,469.20001,97.3,320.10001,318.6,3.8,16.8
14/07/2016 11:00,15.9,24.1,189.8,466.10001,108.4,306.29999,321,4.3,18.1
14/07/2016 12:00,19.1,28.7,189.2,454.10001,102.7,286.5,317.2,4,19
14/07/2016 13:00,16.2,24.7,212.39999,553.90002,125.1,335.5,317.3,4.1,19.6
14/07/2016 14:00,14.2,23.4,219.5,495.29999,130.10001,324.70001,316.7,4.1,19.7
14/07/2016 15:00,14.2,22.1,218.3,531,138.7,332.20001,313,3.6,19.7
14/07/2016 16:00,16.5,23.8,233,569.70001,140.39999,347.70001,312.2,3.3,19
14/07/2016 17:00,16.2,23.7,220.39999,514.5,164,371.60001,303.4,3.4,18.7
14/07/2016 18:00,17.2,23.8,208.89999,446.5,129.3,287.60001,300.9,2.6,17.6
14/07/2016 19:00,21.5,26.7,219.10001,486,119.7,314.20001,293.7,2.2,15.2
14/07/2016 20:00,40.3,55,247.89999,631.5,159,496.39999,358.7,1.7,15.1
14/07/2016 21:00,52.6,62.3,172.2,433.29999,121.9,347.70001,266.5,1.4,13.5
14/07/2016 22:00,44.3,47.6,139.5,336.20001,103,279.70001,269,2.4,12
14/07/2016 23:00,39.3,41.4,101.4,249.60001,81.3,225.5,283.8,2.3,11
15/07/2016 00:00,25.5,27.4,93.5,220,74.5,201.39999,266,2.2,10
15/07/2016 01:00,21.2,22.2,60,132.5,42.6,115.9,279.1,2.2,10.2
15/07/2016 02:00,17.2,19.5,53.9,129.5,39,106.8,284.3,2.2,10.1
15/07/2016 03:00,14.3,14.9,54,131,39.8,103.2,269.7,1.6,9.6
15/07/2016 04:00,14.2,16.5,86,282,59,235.10001,261.3,1.8,9.4
15/07/2016 05:00,17.4,23.7,133.5,485.60001,98.2,394,264.6,2.1,9.3
15/07/2016 06:00,23.6,39.7,251.10001,743.29999,155.10001,544.70001,273.2,2.2,9.2
15/07/2016 07:00,34.8,62.3,209.60001,656.59998,149.10001,519.29999,275.3,2.2,9.7
15/07/2016 08:00,36.6,63,218.2,586.79999,148.10001,435.39999,279.4,2.1,13
15/07/2016 09:00,,,189.89999,512.90002,150.60001,389.20001,278.1,3.5,17.1
15/07/2016 10:00,,,195.10001,522.79999,146.10001,388.10001,271,3.9,18.3
15/07/2016 11:00,19.1,28,,,154.7,367.5,269,4.5,17.3
15/07/2016 12:00,19.2,27,160.8,468.70001,165.60001,414.79999,261.3,4.1,15.4
15/07/2016 13:00,23,30.4,156.5,432.79999,134.2,355.20001,256.5,4.1,14.8
15/07/2016 14:00,39.3,52.2,180.60001,585.59998,135.8,408.20001,253.6,3.6,14.5
15/07/2016 15:00,27.9,32.7,170.39999,521.79999,164.10001,431,238.7,3.3,14
15/07/2016 16:00,28.8,35,147,422.79999,126.6,321.20001,238.7,3.6,14.2
15/07/2016 17:00,32.6,37.4,126,349.10001,108.6,271.10001,249,3.6,14.7
15/07/2016 18:00,30.1,36.8,149.3,476.10001,147.39999,388.20001,249.2,3.4,14.9
15/07/2016 19:00,37.6,43.5,102.4,294.29999,98.4,239.5,257,3.6,14.9
15/07/2016 20:00,26.2,28.2,86.7,258.79999,84.3,224.7,249.2,4,14.7
15/07/2016 21:00,20.4,21.9,57.8,168.10001,49.9,129.5,239.1,3.8,14.8
15/07/2016 22:00,17.5,18.1,60.2,193.8,53.7,160.2,245.1,3.7,15.1
15/07/2016 23:00,17.7,18.5,58.6,174.10001,54,147.60001,249.1,3.7,15.4
16/07/2016 00:00,14.9,15.5,56.2,175.8,50.8,149.3,247.2,2.7,13
16/07/2016 01:00,14.9,14.1,39.1,116,29.9,81.9,251,2.9,13
16/07/2016 02:00,13.8,14,24.4,76.1,18.2,55.8,260.5,3.2,13.2
16/07/2016 03:00,12.3,12,32.1,100.1,28.7,75.3,264.9,3.1,13.2
16/07/2016 04:00,24.1,29.1,38.3,113.3,35.1,98.4,262.8,2.9,13.2
16/07/2016 05:00,25.9,32.8,40.2,136.2,34.9,112.9,267.1,3.1,13.3
16/07/2016 06:00,28.6,38.9,53.7,176,49.1,146.5,256,3,13.8
16/07/2016 07:00,18.6,22.2,67.7,246.3,54.6,192.7,253.8,3.3,14.7
16/07/2016 08:00,30.8,45.4,91.4,323.79999,89.8,269.89999,259,3.2,15.2
16/07/2016 09:00,35.8,59.1,106.7,362.39999,102.9,285.29999,260.2,3.4,16.7
16/07/2016 10:00,30.6,47.2,121.2,343.5,109,284.39999,264.3,3.6,19.7
16/07/2016 11:00,22.5,31.9,144.89999,432.10001,152.7,385.70001,264.1,3.7,21.5
16/07/2016 12:00,29.1,40.5,138.10001,385.60001,138.3,350.29999,262.2,4.1,22.3
16/07/2016 13:00,18.2,21.8,136.2,372.5,148.2,361,265.7,3.8,21.4
16/07/2016 14:00,22.4,27,144.2,394.79999,146.10001,356.60001,262.5,3.7,22.5
16/07/2016 15:00,19.5,22.2,113.8,309,109.3,269,268.4,4,23.4
16/07/2016 16:00,21.3,24,114.7,369.60001,127,359.29999,274.2,4,23.7
16/07/2016 17:00,21.7,24.9,116.5,323.89999,99.5,251.8,269.6,4.1,23
16/07/2016 18:00,25.5,28.7,102.7,304.29999,100.3,269.29999,273.9,3.4,21.6
16/07/2016 19:00,23,25.3,85.9,263.39999,78.6,229.5,274,3,19.5
16/07/2016 20:00,31.6,33.4,79.2,270.10001,72.2,221.3,251,3,18.2
16/07/2016 21:00,26.2,30,63.5,191.5,60.4,159.5,275.1,2.9,17.9
16/07/2016 22:00,15.2,16.5,63,203.39999,55.7,161.7,250.5,2.9,17.2
16/07/2016 23:00,16.6,16.3,57.6,214.7,54.2,177.89999,247.9,2.6,16.5
17/07/2016 00:00,20.7,27.3,54.1,195,52,160.60001,260.9,2.6,14.5
17/07/2016 01:00,16.9,17.3,38,133.3,34.6,107.2,264,2.4,14.7
17/07/2016 02:00,13,12.4,28.6,94.7,21.9,69,276,2.9,14.6
17/07/2016 03:00,12.4,12.8,27.9,85.6,22.1,66.6,270.5,2.5,14.4
17/07/2016 04:00,14.3,13.7,29.4,95.3,25.7,78.4,262.4,2.7,14.2
17/07/2016 05:00,14.1,17,35,131.60001,27.2,100.8,255,2.7,14.3
17/07/2016 06:00,17.4,20.7,34.3,117.8,28.4,90.4,279.3,2.9,15
17/07/2016 07:00,16.8,23.5,42.4,155.2,38.1,123.7,274.5,2.7,15.6
17/07/2016 08:00,20.5,29.7,47.7,177.60001,45.2,138.10001,269.7,2.7,16.5
17/07/2016 09:00,17.5,25.3,96,332.20001,81.2,236.2,271.2,2.7,17.8
17/07/2016 10:00,20.8,29.5,85.2,271.20001,80.5,223.39999,279.9,3.1,19.3
17/07/2016 11:00,19.3,29.9,114.2,342.60001,110.8,293.89999,274.1,3.4,20
17/07/2016 12:00,32.2,40,97.9,284.5,86.5,228.2,281.2,3.7,21.1
17/07/2016 13:00,20.2,25.1,108,318.10001,113.5,291.10001,284.1,4.1,21.7
17/07/2016 14:00,16,19.7,87.4,266.39999,91.6,250.89999,293.9,3.7,21.5
17/07/2016 15:00,16.2,21.6,110.4,303.60001,108.5,266.60001,299.7,3.8,22.2
17/07/2016 16:00,21.9,28.2,103.4,278.29999,91,222.10001,292.2,3.7,22.9
17/07/2016 17:00,16.1,18.1,83.1,221.2,71.7,168.3,287,3.7,22.4
17/07/2016 18:00,13.2,13.3,73.3,197.8,68.4,154,288.6,3,20.8
17/07/2016 19:00,19.3,20.4,83.1,221.5,83.5,198.5,278.6,2,18.4
17/07/2016 20:00,30.3,32.4,78.8,257.5,74.1,203.39999,254.1,2.3,16.9
17/07/2016 21:00,35,39.1,81.6,278.79999,78.6,239.60001,255.9,2.1,15.8
17/07/2016 22:00,26.4,25.1,59.2,199.89999,58.1,170,272.9,1.9,15.3
17/07/2016 23:00,29.5,30.8,55.2,202.5,55.9,182.5,300.8,2.4,15.6
18/07/2016 00:00,24.3,24.9,43.6,138.60001,46,128,293.7,2,14.3
18/07/2016 01:00,23.6,28.2,29.5,109.1,32.3,95,294.1,1.7,13.4
18/07/2016 02:00,19.8,20,21.7,82,17.7,59.4,294.9,1.9,13.3
18/07/2016 03:00,20.6,22.3,24.3,109,25.5,95.3,277.6,1.4,12.8
18/07/2016 04:00,19.5,24.6,47.4,281.39999,52.2,257.10001,270,1.3,12.3
18/07/2016 05:00,22.6,37.4,99.2,518.59998,107.2,458.5,267.8,1.4,12.5
18/07/2016 06:00,25.9,44.6,151.7,689.29999,167.8,606.59998,289.2,1.2,12.8
18/07/2016 07:00,30.1,49.8,170.7,687.29999,196.3,630.5,299.7,0.9,13.2
18/07/2016 08:00,33.4,55.5,152.3,568.40002,160.8,493.29999,302,0.8,14.2
18/07/2016 09:00,34.3,55,159.39999,552.09998,158.89999,453.10001,293.5,0.7,18.1
18/07/2016 10:00,38.3,71.2,151.60001,478.5,127.8,369.79999,277.2,1.2,22.2
18/07/2016 11:00,49.3,85.6,132,354.89999,114,277.39999,270,1.6,23.7
18/07/2016 12:00,57.7,85.2,160.3,446.10001,153,355,270.1,1.5,24.3
18/07/2016 13:00,47.7,62.6,128.7,287.39999,116.7,235.39999,277.9,1.3,25.6
18/07/2016 14:00,51.9,69.3,139.5,297.70001,146.60001,286.20001,279.2,1.7,26.1
18/07/2016 15:00,43.3,54.8,177.89999,404.70001,194.10001,402.60001,284.1,1.6,26.3
18/07/2016 16:00,44.2,51.9,223.7,557.29999,243.10001,560.5,264.6,1.3,26.2
18/07/2016 17:00,41.8,47.5,251.2,624.59998,287,629.5,242,1.2,25.7
18/07/2016 18:00,39.3,42.6,227.8,538.59998,252.39999,503.60001,211.1,1.5,24.3
18/07/2016 19:00,81.7,92.4,133.10001,229.39999,123.4,179,150.8,1.8,21.3
18/07/2016 20:00,50.7,58.4,84.9,153.2,70.2,115.6,134.7,2.2,18.8
18/07/2016 21:00,51.7,57,63.4,103.2,48.6,68,144.7,1.8,17.2
18/07/2016 22:00,46.3,51.6,52.1,91.3,39.1,58.3,108.9,1.8,15.9
18/07/2016 23:00,48.9,55.1,40.6,65.6,35.2,47.2,91.6,2.2,15.1
19/07/2016 00:00,50,55.3,41.6,64.1,38.9,49.5,118.2,1.7,12.8
19/07/2016 01:00,41.7,48.5,30.9,46.3,26.3,28.3,75.4,1.7,12.2
19/07/2016 02:00,32.9,36.3,22.5,29.3,20.5,21,94.2,1.9,12.6
19/07/2016 03:00,49.8,56.1,37.2,50.3,37.1,44.7,73.7,1.8,12.5
19/07/2016 04:00,69.7,97,54.9,92.7,58.1,85.8,77.7,1.9,12.7
19/07/2016 05:00,76.4,129.10001,58.5,121,61.6,115.1,82.6,2.1,13.5
19/07/2016 06:00,78.9,148.2,77,196.7,84.9,189.39999,91.1,2.1,14.2
19/07/2016 07:00,82.5,165.39999,82.1,228.5,84.7,203.5,96.3,1.9,16.6
19/07/2016 08:00,70.4,124.6,93.6,218.60001,85.5,180.2,120.9,1.8,22.9
19/07/2016 09:00,73.8,124.6,72.2,135,54.2,94.7,146.9,2.4,26.8
19/07/2016 10:00,65.2,103.3,72.7,131.7,52.8,88.2,158.4,3.2,28.8
19/07/2016 11:00,52.9,69.6,65.1,105.2,39.6,68.2,156.5,3.8,29.5
19/07/2016 12:00,56.7,75.3,48.9,75,25.8,40.6,154.8,4.2,29.8
19/07/2016 13:00,52.3,68.5,62.3,98.2,39.1,61.2,149.4,4.4,29.8
19/07/2016 14:00,50.3,63.6,62.3,100.6,30.3,48.9,141.6,4.5,29.4
19/07/2016 15:00,64.7,86.8,100.7,157,53,79.1,141.5,4.3,28.9
19/07/2016 16:00,58.8,78,49.2,75.5,20.3,27.9,138.3,4.2,28.1
19/07/2016 17:00,55.4,69.8,40,63.2,14,18.3,137.1,3.8,26.8
19/07/2016 18:00,58.3,74.6,37.1,57,16.6,22.5,117.9,2.9,25.3
19/07/2016 19:00,67.1,75.6,58.1,80.5,43.7,53.4,102.3,3.2,22.8
19/07/2016 20:00,69.6,73.7,64.4,82.8,57.9,67.7,100.2,3.4,21.4
19/07/2016 21:00,68.5,73.1,56.2,71.1,46.5,51.6,105.9,3.3,20.5
19/07/2016 22:00,60.7,62.4,60.8,76.1,54.9,63.3,110.2,3.3,20
19/07/2016 23:00,53.8,55,63.5,80.7,58.9,69.1,113.6,3.2,19.6
20/07/2016 00:00,52.8,54.5,50.1,61.7,47.8,51.8,112.3,2.9,18.5
20/07/2016 01:00,46.8,48.6,42.7,51.1,42.5,44.4,107.8,2.9,17.7
20/07/2016 02:00,41.9,42.7,39.9,53,39.1,44,114.3,2.8,17.1
20/07/2016 03:00,34,35.3,33.9,47.7,32.2,35.8,129.1,2.6,16.8
20/07/2016 04:00,36.3,43.9,21.8,35,14.9,17.1,145,2.7,16.9
20/07/2016 05:00,43.5,54.1,64.3,141.39999,52.1,94.6,187,3.3,18.2
20/07/2016 06:00,59.8,79.7,149.8,369.89999,132.60001,279.89999,198.6,4,18.4
20/07/2016 07:00,59.3,78.7,136,309.60001,123.7,247.8,202.6,4.2,18
20/07/2016 08:00,45.2,57.8,120.2,263.39999,87.6,174.60001,202.8,4.1,18.2
20/07/2016 09:00,55.7,74.7,161,354.70001,135.10001,261.29999,217.3,4.4,18.7
20/07/2016 10:00,56.6,75.1,143.10001,341,132,280.10001,240.8,4.4,20.3
20/07/2016 11:00,39,53.6,172,400.79999,177.8,360.89999,255.6,4.6,22.1
20/07/2016 12:00,16.7,20,168.3,357.20001,172.39999,328.60001,260.3,5,25.1
20/07/2016 13:00,28.8,33.6,160.60001,327.79999,171.7,304.70001,261.3,5,26.2
20/07/2016 14:00,36.5,47.2,179.2,345.89999,183.7,333.89999,263.5,4.8,26.4
20/07/2016 15:00,27.6,34.9,196.8,405.60001,216,399.79999,267.8,4.6,26.2
20/07/2016 16:00,24.2,29.1,207.89999,488.79999,217.89999,460.39999,261.7,4.2,25.1
20/07/2016 17:00,19.3,21.7,204.89999,478.10001,207.39999,425.20001,263.2,3.7,23.7
20/07/2016 18:00,26,29,165.5,369.10001,149.7,282.29999,276.3,3,22.4
20/07/2016 19:00,15.7,15.7,104.1,233.2,94.1,175.10001,275.4,3,20
20/07/2016 20:00,12.7,13.2,82.2,264.20001,70.2,192.7,276.3,3.2,18.6
20/07/2016 21:00,12.6,13.6,69.7,184.7,59.5,132.89999,277.7,3,17.4
20/07/2016 22:00,13.1,12.6,50.3,134,46.5,101,277.7,2.6,16.1
20/07/2016 23:00,9.7,9.9,42,114.9,37.9,90.2,280.9,2.5,15
21/07/2016 00:00,11.4,11.5,44.8,107.2,43.2,89.3,264.8,2.5,12.8
21/07/2016 01:00,6.5,6.5,30,73.7,27.9,58.5,267.3,2.4,11.8
21/07/2016 02:00,7.4,6.9,28.4,79.7,28,63.2,282.3,2.5,12
21/07/2016 03:00,7.8,7.8,30.4,91.4,25.1,67,302.5,3,12.5
21/07/2016 04:00,10.6,12.2,52.6,191.10001,58,158.2,302.5,2.5,12.1
21/07/2016 05:00,21.6,33,114.8,455,110.6,358.10001,281.3,2.4,11.9
21/07/2016 06:00,20.6,30.1,140.39999,557.40002,133.7,469.60001,283.8,2.2,12.2
21/07/2016 07:00,21.5,31.5,132.3,510.79999,154.10001,484,285.2,2.2,12.6
21/07/2016 08:00,21.8,36.2,153,570.59998,162.5,498.70001,287.4,2.2,13.4
21/07/2016 09:00,24.1,43.9,123.2,447.79999,132.3,366.39999,304,1.8,15.3
21/07/2016 10:00,25.9,47.3,120.2,378.70001,121.4,308.20001,301.5,1.7,17.6
21/07/2016 11:00,22.5,40.4,136.7,374.5,118.7,292.79999,298.6,1.7,19.8
21/07/2016 12:00,23,36,143.2,459.60001,146.3,376.29999,295.9,2.3,20.6
21/07/2016 13:00,23,33.5,148,421.60001,145.2,359.20001,297.1,2.4,21
21/07/2016 14:00,22.5,29.1,162.39999,444.70001,175,388.10001,289.6,2.4,21.1
21/07/2016 15:00,17,21.2,157.39999,404,155.39999,354.89999,299.6,2.5,20.8
21/07/2016 16:00,24.3,32.9,181.7,488.20001,198.60001,435,311.9,2.2,20.5
21/07/2016 17:00,15,17.2,156.39999,427.89999,148.2,331.79999,318.6,1.9,19.6
21/07/2016 18:00,21.3,24.3,137.10001,328.89999,128.8,275.70001,324,1.8,17.9
21/07/2016 19:00,,,99.5,228.8,93.3,187.5,325.7,1.6,16.3
21/07/2016 20:00,,,87.1,225.3,77.7,181.7,333.5,1.2,15.4
21/07/2016 21:00,,,75.9,196.10001,69.9,155.60001,334,0.8,14.8
21/07/2016 22:00,,,63.6,155.7,63.9,131.89999,277.9,0.5,14.6
21/07/2016 23:00,,,50.9,135,47.2,103.6,285.3,1.4,14.5
22/07/2016 00:00,,,50.9,125.1,50.9,113.2,348,2.2,14.9
22/07/2016 01:00,,,36.1,68.8,31.6,53.6,345.5,2,13.9
22/07/2016 02:00,,,22.1,43.7,20.7,34.6,351.8,1.9,13.3
22/07/2016 03:00,,,23.6,53,23.7,42.9,16.6,2.3,13.9
22/07/2016 04:00,,,47.7,139.39999,53,125.1,43.6,2,14.1
22/07/2016 05:00,,,58.7,174.7,66,138.89999,56.2,1.5,14.3
22/07/2016 06:00,,,60.8,145.2,61,123.7,71.8,1.6,14.8
22/07/2016 07:00,,,53.9,111.7,55.8,94.9,94.9,1.7,15.5
22/07/2016 08:00,,,69.4,180.39999,72.8,154.7,129.3,1.8,18
22/07/2016 09:00,,,71.9,170.10001,74.2,153,143.5,2.2,20.4
22/07/2016 10:00,,,74.6,168.5,75.6,156,185.2,1.1,22.7
22/07/2016 11:00,,,97.6,229.89999,91.6,195.10001,265.6,1.6,23.2
22/07/2016 12:00,,,110.9,271.5,100.3,209.39999,287.6,2.6,23.1
22/07/2016 13:00,,,146.5,400.5,153.2,348.5,307.2,3.1,23.2
22/07/2016 14:00,,,166.39999,482.5,176.5,397.89999,327.6,3.3,23
22/07/2016 15:00,49.5,69.8,139.39999,348.20001,151,340.10001,337.9,2.3,23
22/07/2016 16:00,56.9,78.7,160.60001,429.29999,187.2,389.29999,359,1.6,22.1
22/07/2016 17:00,34.9,43.8,206.5,561.70001,214,488,38.5,1.8,21.1
22/07/2016 18:00,29.6,33.1,191.3,522.70001,202.89999,473.70001,50.4,2.3,19.4
